委托代理人项惠国，男,neg,10120.txt
后原告于2019年9月3日向本院起诉要求支付剩余工程款，可以认定原告主张优先受偿权尚在法律规定的六个月行使期限内,neg,11281.txt
18#楼16层以下外墙漆延期9天,neg,7231.txt
对此，本院认为，被告东龙公司制作的《姚安县大酒店工程结算资料》未经工程实际施工人原告陈鑫签字予以确认，仅能证明被告东龙公司对原告完成的工程项目进行了单方结算，不能证明其现差欠原告的工程款为238万元的案件事实,neg,8435.txt
被告建安公司对证据3的三性均不认可，项目产生的税费原告黄天友应先交付给被告建安公司再进行结算,neg,3057.txt
“工程量调整按设计变更联系单和现场工程签证单按实调整,neg,12856.txt
2009年5月25日，被告的股权发生变更，原股东全部退出,neg,6467.txt
被告辩解本案属于建设工程施工合同而不属于承揽合同，主张合同无效的主张，本院认为建设工程施工合同是指承包人进行工程建设，发包人支付价款的合同,neg,9798.txt
”第五十五条规定,neg,3159.txt
结合原告与被告亚太公司签订的建设工程施工合同与补充协议的约定，补充协议的履行实质应为建设工程施工合同得以实际履行的前提、条件，或者说原告能否完成协议约定的融资义务，是决定其可得以实际承揽建设工程的条件,neg,5954.txt
3.室内地面垫层,neg,7832.txt
双方约定，如被告不能按期竣工超过30日，原告有权解除合同，并按被告实际完成的工程量经审计的80%支给被告工程款,neg,119.txt
原告方对以下付款情况提出了异议,neg,12150.txt
"根据崎丰厂与繁宝公司于2011年9月签订的工程补充协议书约定的工程造价685万元，及崎丰厂与繁宝公司于2011年11月28日签订的协议书，结合2012年10月29日的工程补充协议书第一条工程价款中提及的739.5万元的工程为工程总造价688万元加上51.5万元，故应当认定，7,395,000元中系包含了地基增高补助费3万元",neg,708.txt
2016/8/25,neg,11926.txt
……”的规定，原告赵玉民系上东新城小区项目的实际施工人，根据司法解释的该条规定，原告赵玉民具备本案诉讼主体资格，有权就工程款项主张权利,neg,9579.txt
本院认为，由于《补充协议》中虽对此作了约定，而以固定价款予以结算的《补充协议二》中对此并无约定，故XX公司要求XX公司承担，缺乏事实和法律依据，本院不予采信，据此认定XX公司已收取工程款为6327万元,neg,12029.txt
420元/㎡;2.塑钢窗,neg,1054.txt
主体结构,neg,7249.txt
本协议自签订之日始起至该工程验收合格并办领到房产证之日止,neg,431.txt
1#、2#、3#、4#、8#楼及地下车库的完整技术档案和施工管理资料、建工集团签署的质量合格文件、建工集团签署的工程保修书、竣工验收报告、三份竣工图以及完整的竣工资料的问题,neg,8769.txt
“发包人将依法不属于必须招标的建设工程进行招标后，与承包人另行订立的建设工程施工合同背离中标合同的实质内容，当事人请求以中标合同作为结算建设工程价款依据的，人民法院应予支持，但发包人与承包人因客观情况发生了在招标时难以预见的变化而另行订立建设工程施工合同的除外,neg,11738.txt
相反，若原告不能履行协议约定的第1、2条融资义务，原告所交纳的保证金将作为违约金支付被告亚太公司，且双方签订的建设施工合同及补充协议同时解除,neg,5945.txt
本院认为，原、被告签订的《建设工程施工合同》已无法继续履行，8＃楼尚未施工完毕，故导致无法验收，但基础工程已建造完毕，且未有证据显示地下结构部分存在质量问题，故若以8＃楼整体工程尚未竣工验收为由，不支付地下结构部分工程款项，显失公平，故对被告该辩称本院不予采信,neg,13082.txt
其四，对于XX公司已收工程款的数额争议,neg,11695.txt
“利息从应付工程价款之日计付,neg,3184.txt
二、案涉工程已完工程的工程造价如何认定,neg,1224.txt
发包人只在欠付工程价款范围内对实际施工人承担责任,neg,7454.txt
如本院上述所分析认定的《补充协议二》为双方结算工程价款的依据，且该协议中已对双方的违约责任进行了约定，同时该协议还确定了“本协议内容与原合同及协议内容不一致的，以本协议内容为准”的原则，故XX公司在审理中仍按原合同和协议中约定的主张扣除的意见，与《补充协议二》中的约定不符，本院不予采信,neg,12021.txt
据此，依照《中华人民共和国合同法》第五十二条第二项、第五项、第五十八条、第六十条、第二百六十九条，《中华人民共和国招标投标法》第五十三条、《最高人民法院关于审理建设工程施工合同纠纷案件适用法律问题的解释》第一条、第二条、第六条、第十七条、第十八条、第十九条、第二十一条、第二十三条、第二十六条，《最高人民法院关于民事诉讼证据的若干规定》第二条规定，判决如下,neg,10869.txt
其二、《建设工程施工合同补充协议》第9.1.3条规定，承包人应在监理人签发开工通知后340天内向发包人移交5#、6#楼的全部工程竣工资料并五大责任主体验收完成（关键节点），应在监理人签发开工通知后390天内将5#、6#楼移交发包人、配合发包人和物业公司完成向小业主交房（关键节点），应在监理人签发开工通知后480天内配合发包人备案完成（控制性节点）,neg,11441.txt
20111003,neg,2005.txt
合同暂估总价（大写）壹亿肆仟万元（人民币）（合同价以双方确认的预算书为准）……八、承包人向发包人承诺，按照合同约定进行施工、竣工，并在质量保修期内承担工程质量保修责任,neg,9024.txt
依照《中华人民共和国合同法》第六十条第一款、第一百零九条、第二百六十九条第一款、第二百七十二条、《最高人民法院〈关于审理建设工程施工合同纠纷案件适用法律问题的解释〉》第十七条、第十八条《中华人民共和国建筑法》第二十四条、《中华人民共和国民事诉讼法》第六十四条第一款及相关法律规定，判决如下,neg,6906.txt
被告金辉公司对27.28.29证据质证，认为对证据真实性有异议，过渡费应属于被告的权利和实施，原告无权作为独立的主体直接给付过渡费,neg,7683.txt
一方面，该承诺书系被告作出，而现在被告又认为其承诺的违约金过高，有违诚实信用原则,neg,8248.txt
"不但《罚款票据》可以证明被告违约,而且被告当庭陈述",neg,5600.txt
本院认为，原告对证据22提出的异议成立，证据22不具有证明效力,neg,6158.txt
同日，重庆市璧山区城乡建设委员会还出具工程竣工验收备案登记[璧山区建竣务字（2017）0014号]，主要载明,neg,7290.txt
新建水泥承包九龙一号C区块室外进户强电管道、给水连接工程,neg,6307.txt
第一，《中华人民共和国合同法》第二百八十六条规定,neg,11955.txt
现将上述焦点作如下认定,neg,1155.txt
1、原告建工集团要求被告盈嘉公司支付工程欠款20815173.78元及自2012年12月4日起算的利息是否有事实和法律依据,neg,6050.txt
四、质量与技术要求,neg,9019.txt
本院认为，本案争议焦点为,neg,12585.txt
三、逾期付款利息的计算,neg,777.txt
-2297967.36,neg,1650.txt
从主体看没太大问题,neg,7766.txt
根据《最高人民法院关于审理建设工程施工合同纠纷案件适用法律问题的解释》第二十一条,neg,9592.txt
综上所述，对合理部分利息损失诉请，本院予以支持，不合理部分予以驳回,neg,13101.txt
9.1承包人按专用条款约定的内容和时间完成以下工作,neg,395.txt
122962.62,neg,1992.txt
对于22，鉴定单位只能依据图纸看，不可能敲开来看，图纸表明的即为150钢筋,neg,664.txt
中色十二冶公司应否赔偿万特公司因工期延误造成的商铺租金、人员工资、经营损失，并支付违约金等共67696826.2元,neg,3901.txt
2012年11月12日，原告黄青洲借用河南沣禾建筑安装有限公司名义与商丘市宏昌置业有限公司签订一份建设工程施工合同，合同约定,neg,5105.txt
4、(5)施工界面争议(现场无法查勘内容)原告认为底层防水涂料、楼地面水泥砂浆粉刷、外墙内保温工程、顶面粉刷工程已由原告按图施工，被告表示均由被告施工,neg,10290.txt
在施工过程中，按甲方（被告）的设计图纸施工,neg,9775.txt
2.赵朝平与闽中公司签订的《工程项目施工内部承包合同》中的恒通物流园停车区附属工程,neg,10725.txt
上述合同备案时，工程内容为主体、楼地面、屋面、门、内外装饰、给排水、电气、暖通及有关预留预埋和配合,neg,7091.txt
6、上海市奉贤区奉城镇人民政府关于奉城影剧院装修工程的批复、上海市建设工程报建表，旨在证明奉城镇人民政府同意被告进行装修并予以报建的事实,neg,10158.txt
据此，依照《中华人民共和国民法总则》第十条规定，《中华人民共和国合同法》第五十二条，《最高人民法院关于审理建设工程施工合同纠纷案件适用法律问题的解释》第十七条之规定，判决如下,neg,2454.txt
综上，依照《中华人民共和国合同法》第一百零七条、《最高人民法院关于审理建设工程施工合同纠纷案件适用法律问题的解释（二）》第十七条、第十九条、第二十一条第二款、第二十二条规定，判决如下,neg,11285.txt
三、关于被告方是否要退还工程履约保证金人民币300万元及支付其他相应费用的问题,neg,3088.txt
原告要求被告协同办理好梅州外贸大厦改造工程的竣工验收手续的诉讼请求，理由充分，本院予以支持,neg,11712.txt
综上，针对丁蔡俊要求千田公司向其支付千田·新开元3#楼人防工程工程款及迟延付款利息的诉讼请求，依照《最高人民法院关于审理建设工程施工合同纠纷案件适用法律问题的解释》第二条、第十七条、《中华人民共和国合同法》第五十八条之规定，经本院审判委员会研究决定，判决如下,neg,9371.txt
本案双方对建工五建公司已支付施工水电费110万元均予以认可，本院予以确认,neg,8156.txt
”按上述规定，不论涉案工程是否办理竣工验收手续，如建设工程已经转移占有由发包人管理使用的，应认定工程价款结算条件已经成就，即使建设工程施工合同无效，承包人也可请求参照合同约定支付工程价款,neg,12137.txt
本案争议的焦点问题一是王建军是否系明鑫亿万国际花园5#、7#楼工程复工后的实际施工人,neg,8795.txt
由于乙方（鲁中装备公司）原因出现工程质量问题，除承担返工及材料等费用外，按返工部位预算造价占总价款的比例向甲方（西北电缆公司）支付工程质量违约金，甲方（西北电缆公司）违约按违约金额的5‰向乙方（鲁中装备公司）支付违约金”,neg,11214.txt
综上，原告请求合理部分，本院予以支持,neg,9258.txt
设立分公司，应当向公司登记机关申请登记，领取营业执照,neg,4013.txt
四、被告的工人在工程高峰时有200人居住在属于他们的专用生活区，人少时也有100人左右，生活区有工人食堂，食堂里有电蒸箱、电热水器等，生活区内有供工人使用的水冲厕所，被告对水冲厕所无人管理，昼夜流水不关阀门，原告多次讲过要求他们有人管理，按时关闭水龙头，他们就是不听，结果水电费用掉约6万元,neg,3270.txt
查明，2014年4月16日辽宁省建设工程造价管理总站核发的《（2014）年度规费计取标准》中注明以下事项,neg,5807.txt
关于2012年12月18日九龙公司与顺通公司签订《补充协议》的效力问题，本院经审查后认为，由于该份《补充协议》的内容不涉及对备案的中标合同中约定的工程价款等实质性内容进行重大变更，属于双方在履行合同中正常的合同变更行为，不违反我国法律、法规的强制性规定，应属合法有效，故本院对九龙公司反诉要求法院确认该份《补充协议》无效的请求不予支持,neg,3714.txt
如上述款项有一次款按时付不清（自违约之日起，乙方有权利向人民法院提起诉讼，甲方同时付清剩余下欠的全部工程款），甲方承担所欠工程款330万元及利息，利息月利率按2%计算，利息从签工程结算单2016年2月28日起计算，并同时承担甲方在原合同违约期间造成的乙方的损失及一切费用,neg,12938.txt
综上所述，本院认定喀什东方汇科公司向喀什华厦公司支付的750万元（22号楼工程款）包含涉案的22号楼《建设工程施工合同补充协议》约定的保证金（三项材料费）2493649.50元（其中,neg,11099.txt
“下列合同，当事人一方有权请求人民法院或者仲裁机构变更或者撤销,neg,2807.txt
建设公司于2020年4月1日向本院出具《情况说明》，未对该组证据真实性提出异议，但认为基础及主体部分验收证明材料无建设单位项目负责人签字,neg,8887.txt
三、潘国彬对拖欠的工程款是否享有优先受偿权,neg,2538.txt
根据本院查明的事实，虽然系争工程至今未办理竣工验收合格手续，但根据繁宝公司提供的由监理单位于2013年12月18日确认的施工联系单可以反映出，相关工程已达到验收要求，并催促崎丰厂及钱国木业公司及时办理验收手续，且崎丰厂最晚已于2013年9月对工程进行了投产使用,neg,739.txt
对此可依法根据双方约定及本案的客观情况可自2015年4月1日起按中国人民银行发布的同期同类贷款利率计算逾期付款利息,neg,12905.txt
关于第三阶段，虽然鑫红光公司未对省建三公司的生产产值进行审核确认，但自2015年7月工程停工后，省建三公司未再进行施工,neg,9673.txt
据此，大经公司所主张的工程价款应付款时间也即大经公司提起诉讼之日,neg,6794.txt
实际施工人以发包人为被告主张权利的，人民法院可以追加转包人或者违法分包人为本案当事人,neg,9991.txt
（一）大型基础设施、公用事业等关系社会公共利益、公众安全的项目,neg,12304.txt
589619.16,neg,1998.txt
“当事人一方不履行合同义务或者履行合同义务不符合约定的，应当承担继续履行、采取补救措施或者赔偿损失等违约责任,neg,12563.txt
依照《中华人民共和国合同法》第八条、第四十四条、第五十二条、第六十条、第一百零七条、第一百零九条、第一百一十四条，《最高人民法院关于审理建设工程施工合同纠纷案件适用法律问题的解释》第一条的规定，判决如下,neg,2777.txt
”《最高人民法院关于审理建设工程施工合同纠纷案件适用法律问题的解释》（以下简称建设工程施工合同司法解释）第一条规定,neg,8307.txt
华宇广泰在其工程出现质量问题后，承诺由鸿丰公司暂扣维修款500000元另找他人维修,neg,11415.txt
"所以益宁公司应当自2013年1月30日起至实际给付之日止，以4,996,055.70元为基数，按照中国人民银行同期同类贷款利率向博源公司支付利息",neg,4365.txt
（一）关于质量保修金，本院认为，依照前述，由于双方当事人签订的《建设工程施工合同》（备案合同）、《建设工程施工合同》（非备案合同）属无效合同，且双方签订合同后也未就质量保修金问题达成新的约定,neg,6025.txt
被告认为此建设工程的实际施工人应为张凯敏而非原告,neg,12909.txt
2019年1月23日（以发包人下达的书面竣工通知时间为准）合同工期,neg,9067.txt
原告主张被告仅施工E区块水系边上雨污水管道，E区块雨污水管道系浙江广宏建设有限公司施工完成,neg,6391.txt
《中华人民共和国民法总则》第一百八十八条规定,neg,13043.txt
建设单位意见,neg,7865.txt
1713741,neg,2269.txt
&quot;甲方在收到乙方提交的完整的竣工结算资料后60个工作日内甲乙双方互相配合完成审核工作,neg,5554.txt
鉴定结果及情况说明为,neg,1174.txt
证据三、《费用报销申请单》、增值税普通发票、网上银行电子回执各一张,neg,8971.txt
20101224,neg,1580.txt
二、本案所涉工程当事人实际履行的哪份合同，本案应依据哪份合同作为计算依据，以及据此结算具体金额如何确定，以及容福公司主张的建设工程价款优先受偿权能否成立,neg,4660.txt
本院认为，2013年3月22日，原告东营市恒科建筑安装有限公司与被告桦林建设集团有限公司签订张郑刘安置房1#-3#、7#-9#楼及地下车库工程委托施工承包合同，被告将其承包的安置房1#-3#、7#-9#楼及地下车库工程全部转包给原告，依据《中华人民共和国合同法》第五十二条第（五）项,neg,5135.txt
“工程竣工验收由建设单位负责组织实施,neg,12232.txt
开工日期为2008年1月8日，竣工日期为2008年5月28日，合同工期总日历天数为＊＊＊天,neg,12685.txt
根据《中华人民共和国合同法》第九十七条的规定，鑫红光公司应当向省建三公司支付已完部分的工程价款，逾期则应支付利息,neg,9680.txt
本案中合同解除后，群洲公司移交案涉工程施工、验收资料、协助办理工程质量验收、开具税务发票既是双方合同约定的义务，也是其法定协助义务，故本院对南长城公司要求群洲公司移交工程施工、验收资料，协助办理工程质量验收，开具税务发票的诉讼请求予以支持,neg,281.txt
（3）2015年9月9日的2897065.34元，原告称没有收到，但张学忠在留存于被告处的支票存根上签字，证明其已收到该款，应当计入已付款中,neg,4768.txt
在闽中公司提交的南洋公司制作的2012年7月12日付款通知单中的电缆、配电管付款，2012年7月20日付款通知单中的出户管付款，2012年9月28日付款通知单中的电缆及室外电线付款，都是与强电工程相关，上述合同约定范围没有强电工程,neg,10802.txt
978222.64,neg,2238.txt
20130915,neg,2390.txt
17#楼15层以下外墙保温延期3天,neg,7170.txt
从优先受偿权制度的设立意图和举证责任分配的角度考虑，为确保工程款债权的实现，保障施工企业人员工资的发放，宜认定原告方可就全部未付工程款享有优先受偿权,neg,12216.txt
蒋大平执行异议的诉求被驳回的理由之一在于市五中法院及市高法院均认为安泰公司系案涉工程的合法承包人，对案涉工程质保金享有权利,neg,4968.txt
现原告对2011年6月7日签订的建设工程施工承包协议、《建设工程施工承包补充协议》及2012年6月3日签订的《关于建筑施工补充协议的补充》的效力提出异议，认为属于黑合同，其效力不应得到认定,neg,1097.txt
1387339.2,neg,1911.txt
故王爱香再依据与贾国岭之间的建设工程施工合同要求贾国岭支付基础工程款项，已经失去合同基础,neg,3233.txt
经本院审理查明,neg,10564.txt
富丽公司与卉森公司双方就“秀湖鹭岛国际社区”项目1-1期剩余工程、2-1、2-2A工程签订了两份《建设工程施工合同》及相关补充协议（以下统称“合同”）,neg,6954.txt
其余未付款的部分，因付款时间为竣工后两年，现付款期限刚刚届满，利息不多，故不再主张,neg,330.txt
闽中公司提交的2013年2月7日福建南洋物流有限公司付款审批单中有以下内容,neg,10735.txt
韦景二系涉案工程的实际施工人，根据合同相对性原则，与韦景二签订《钢管外架协议书》的主体是唐顺凤，韦景二也在涉案工程中提供了劳务，完成了合同约定的施工任务，唐顺凤应按合同约定支付劳务费给韦景二,neg,9888.txt
涉案工程于2016年4月6日通过竣工验收，原告主张对涉案工程折价、拍卖、变卖所得的价款在工程款50547323.67元范围内享有优先受偿权，符合法律规定，本院予以支持,neg,10053.txt
日月鑫公司对鉴定结论提出异议后，鉴定单位复议后的鉴定结论为,neg,11762.txt
具体开工日期应以协议为准,neg,5268.txt
1303586.45,neg,1575.txt
“要依法维护通过招投标所签订的中标合同的法律效力,neg,1489.txt
本院认为，证据14系原件，可以证明原告支付鉴定费的事实，具有证明效力,neg,6117.txt
综上所述，本院对于原告（反诉被告）长沙建工公司诉讼请求部分支持,neg,1496.txt
另一方面，本案是泰诚公司主张在解除合同的情况下对其已施工完成的全部工程价款进行结算而提起的诉讼,neg,9530.txt
另查明，港湾公司已于2016年12月7日以其不能清偿到期债务，资不抵债，且明显缺乏清偿能力为由，向本院申请破产重整,neg,4221.txt
当事人一方不履行合同义务或者履行合同义务不符合约定，给对方造成损失的，损失赔偿额应当相当于因违约所造成的损失，但不得超过违反合同一方订立合同时预见到或者应当预见到的因违反合同可能造成的损失，双方合同约定“进度款自竣工当日起计算时间30天内付总款的60%，自竣工当日计算满一年时付至总款的97%，剩余3%作为质保金，按国家有关规定执行”,neg,4166.txt
为此，钱国木业公司提供照片可以显示实际是消防管加阀门，而并非消防栓,neg,609.txt
”的规定，其辩称在本案建设工程施工合同关系中系代表中跃公司实施职务行为，并非建设工程施工合同的当事人，而中跃公司作为能够独立承担民事责任的企业法人，其实施的民事行为与蔡鲸没有直接利害关系，因此，蔡鲸并非本案适格的反诉原告，本院将另行裁定,neg,12808.txt
3、关于湖南六建公司与李波个人签订《湖南省第六工程有限公司项目内部承包合同》责任主体及法律关系认定问题,neg,8324.txt
14.2012年5月10日，闽中公司与赵朝平签订《工程项目施工内部承包合同》，约定,neg,10642.txt
工程名称为恒通物流园停车区综合楼,neg,10569.txt
关于原告主张工程价款优先权的诉求，本院认为，依照《中华人民共和国合同法》第二百八十六条规定,neg,3651.txt
所以原告主张的变更价款810000元于法有据，本院予以支持,neg,4254.txt
涉案《单体工程内部承包施工协议》明确约定了以《碧桂园建设工程施工合同》（合同编号,neg,11479.txt
飞翔公司迟迟办理不下来开工许可证，给鼎晟公司造成巨额损失,neg,5599.txt
5、验收合格支付总价20%,neg,4638.txt
的解释》第九十条的规定,neg,12399.txt
专用条款26，双方约定的工程款（进度款）的支付方式,neg,8072.txt
根据当事人陈述和经审查确认的证据，本院认定事实如下,neg,1401.txt
……（三）建设工程未交付，工程价款也未结算的，为当事人起诉之日，及《最高人民法院关于审理建设工程施工合同纠纷案件适用法律问题的解释》第十七条，当事人对欠付工程价款利息计付标准有约定的，按照约定处理,neg,6584.txt
被告金辉公司质证，2008年7月4日签订的委托代建协议，2008年8月1日又签订补充协议，2008年12月16日又签订了一份协议，三份协议都围绕5＃、6＃楼，协议主体不适格，原告独立开发5＃、6＃楼，无权委托代建,neg,7610.txt
“承包人非法转包、违法分包建设工程或者没有资质的实际施工人借用有资质的建筑施工企业名义与他人签订建设工程施工合同的行为无效,neg,4821.txt
上述房屋的购房款抵付工程款涉及到建设工程施工合同和房屋买卖合同共计四方当事人的利益，其中房屋的买卖双方均为案外人,neg,12152.txt
且2013年12月1日签订的《建设工程施工合同》（非备案合同）约定的施工范围与2014年5月27日签订的《建设工程施工合同》（备案合同）不同，非备案合同约定的是施工图内的土建工程、装修工程、室内水电安装、防雷工程等与其实际施工情况一致，备案合同约定的范围为详见工程量清单，但广西廉凯公司未能提交备案合同的工程量清单,neg,5996.txt
鉴于原、被告对对方在鉴定过程中所提供的各自单方制作的材料定价表不予认可，亦不能达成一致意见，鉴定机构按同时期类似工程并结合现场实际进行市场采价确定材料定价，并无不妥，本院尊重鉴定机构所作的鉴定意见,neg,3634.txt
14、对潘桥路厂房扣减项目(土建工程)第95项、编号为“5-3-1”的“金属构件”的单价有异议，商务标中没有单价，故单价应当按照2000定额计算,neg,621.txt
以未付工程款7840万元（6775万元＋1065万元）为基数，从2014年1月26日计算至2014年2月27日,neg,3746.txt
同时，《建设工程施工合同》专用条款中约定合同总价的5%作为质保金待质保期一年以后无质量问题15日内一次性无息付清,neg,4843.txt
”要求被告在规定期限内提交《监理日志》和后续施工合同书等施工资料，被告在规定期限内未提交《监理日志》（只由监理公司作出说明《监理日志》遗失）和后续施工的合同书，应承担举证不能的后果,neg,1188.txt
永泰建筑公司认为，根据《协议书》第三条第4项约定，协议签订后，智发酒业公司应当向永泰建筑公司支付800000元委托其组织智发研发大楼室外给排水管线、道路硬化项目施工，现智发酒业公司仅支付了550000元，尚有250000元未支付，故智发酒业公司应当承担支付剩余工程款250000元的义务,neg,840.txt
因此，对宇元置业公司要求两原告支付延期竣工验收违约金1775000元的诉讼请求应不予支持,neg,12223.txt
当事人对付款时间没有约定或者约定不明的，下列时间视为应付款时间,neg,9141.txt
（三）关于被告与原告签订的《建设工程施工合同》及《建设工程施工合同补充协议》应否解除,neg,4530.txt
其二，招标投标法主要调整建设工程施工合同缔约过程，但针对已完工程价款的数额、支付期限及违约责任的约定，显然已经超出了招标投标法的调整范围,neg,8226.txt
E区块雨污水管道部分工程量清单报价单合计工程款为1029253元，而原告经理签字确认的工程项目节点进度确认单载明的E区雨污水管道合同工程量为1400000元，明显高于工程量清单报价，存在不合理之处,neg,6114.txt
二、本案防水工程量及工程造价问题,neg,9279.txt
被告大庆安装集团公司作为被告大庆安装集团苏州分公司的总公司，依法应对分公司的债务承担补充清偿责任,neg,7490.txt
本案中，明鑫公司与国安公司签订《建设工程施工合同》，将明鑫亿万国际花园4#、5#、7#、8#楼工程承包给国安公司,neg,8802.txt
本院认为,neg,12894.txt
“停工损失费用的计算,neg,9544.txt
丁蔡俊所主张的利息是否有法律依据,neg,9359.txt
而该合同第15条写明了“如果被告不负责不作为，则由委托代理人何锦文承担违约责任，一切事情由何锦文处理解决”由此，即便该合同有效的情况下，而何锦文在该合同上已经签字，一旦该合同对原告形成了债权，该条款的约定视为债务的转移，且债务的转移已经过原告的同意，故即便该合同有效也应向何锦文主张权利，与被告无关,neg,3384.txt
原告作为实际施工人，完成了合同约定的施工义务，涉案工程经竣工验收合格，故对其要求被告华强公司支付工程款的诉请予以支持,neg,8163.txt
”本案双方签订的施工合同及补充协议已约定解除，承包方新东阳公司移交档案资料是双方约定义务，其应向日月鑫公司移交全部案涉工程档案资料,neg,11983.txt
查明，原告鼎晟公司在2015年工程结算书中遗漏部分工程，在诉讼中原告向法庭提交2015年结算遗漏项目结算书，工程造价为160799.40元,neg,5816.txt
根据《中华人民共和国合同法》第25条的规定，当事人订立合同，采取要约、承诺方式，承诺生效时合同成立,neg,5076.txt
而建设公司支付97975807.31元（含2019年10月份支付的农民工工资300万元）和1345932元的支付流程都是从置业公司支付给建设公司再支付给程振国，而这笔180万元是程振国借建设公司账户自己支付的农民工工资，属于垫资款，不属于建设公司支付的工程款，并提供了相关对该账户转款的凭证佐证该笔180万元的资金来源,neg,8960.txt
根据《建设工程施工合同补充协议》第2.5条“工程进度款支付”，华宇广泰施工的7#、8#、9#、10#、11#、5#、6#、12#、13#住宅和地下车库在移交全部工程竣工资料、五大责任主体竣工验收合格后，鸿丰公司应向华宇广泰付至总工程款的85%，即56208696.52元,neg,11448.txt
因此，集中商业的工期为742日，应于2015年4月21日竣工,neg,6719.txt
一标段合同约定工期为311天，二标段合同约定工期为460天,neg,6509.txt
原告称该上述款项一部分支付给第三人缪泽荣、梅端华，一部分通过劳动监察部门指定支付民工工资，还有一部分为被告要求原告支付给材料供应商,neg,1261.txt
除专用合同条款另有约定外，发包人应负责提供施工所需要的条件，包括,neg,5573.txt
发包人只在欠付工程价款范围内对实际施工人承担责任”,neg,2716.txt
20110318,neg,1687.txt
在审理过程中原告放弃对所争议的工程量价款535423.94元在本案中主张权利，是其对自己民事权利的实际处分，符合法律规定的，对此本院予以确认，同时根据原被告双方及案外人胡跃东之间所签订的债权转让及债务抵销协议中所涉及的647800.00元工程款亦应从原告应得的工程款中扣除,neg,12898.txt
关于责任主体问题,neg,9295.txt
因《竹城公路武冈道之驿建设工程施工承包合同书》中，双方在付款方式及违约处罚条款中，并没有约定未按期支付工程款应当支付利息，但在《竹城公路武冈道之驿建设工程施工承包补充合同书》中约定未按期支付工程款应当支付利息，而该补充合同书签订于2012年11月5日，结合在该合同签订前，王太平向王祥兵索贿980000元这一事实，可以推定为双方以约定支付工程款利息的合法形式掩盖索贿这一非法目的,neg,2444.txt
2011年12月15日，天泽公司与国都公司及其广西分公司签订的《建设工程施工合同》，与国都广西分公司签订的《建设工程施工补充合同》，均属无效合同,neg,11504.txt
且在合同履行过程中，也发生工程变更的情形,neg,4158.txt
三是王建军是否可以对明鑫亿万国际花园5#、7#楼工程主张建设工程优先受偿权,neg,8797.txt
此外，该自称名为周开祥的人所提交的相关资料中还存在委托书无刘宗深本人签名、证明中相关内容明显错误等瑕疵,neg,5171.txt
上述情况属实本公司同意返还2899867元,neg,10678.txt
另外，按照施工合同约定，益宁公司应在竣工验收后进行竣工结算，并在结算后支付工程款，博源公司于2015年6月4日向益宁公司提交结算资料，益宁公司签收后仅对基础和护臂工程进行结算，其余土建工程未予结算,neg,4470.txt
（7）个人所得税0.5%,neg,10689.txt
因威达公司土建资质不符合工程需要，故威达公司与宝塔公司签订的三份《建设工程施工合同》属于部分有效的合同，但威达公司已对涉案工程进行了施工，其有权要求宝塔公司支付工程价款，且宝塔公司在《〈建设工程施工合同〉权利义务转移协议书》及《〈建设工程施工合同〉权利义务转移协议书》之补充协议中亦对已完工程量及已付款进行了确认，故宝塔公司应当向原告威达公司支付欠付工程款5318400.5元,neg,3119.txt
原告提交的收条可以证实其向瑞信公司永宁分公司缴纳涉案八栋楼农民工保证金160万元，现涉案工程已竣工验收合格，瑞信公司永宁分公司应向二原告退还工程保证金160万元,neg,4811.txt
原告已经递交，因被告原因不合格退回，责任应由被告承担,neg,5663.txt
原国家发展计划委员会发布的《工程建设项目招标范围和规模标准规定》第三条第五项、第七条规定，商品住宅，包括经济适用住房，是关系社会公共利益、公众安全的公用事业项目，施工单项合同估算价在2000000元人民币以上的，必须进行招标,neg,12097.txt
本院认为，原告提交的两份重庆市公安局物证鉴定中心鉴定文书，仅能证明在重庆市南川区住房和城乡建设委员会备案的《重庆建设工程施工合同（2009年版）》上的三处“重庆澄江建设（集团）有限公司”的印章、三处“张华荣”签名以及三处“明兴国”的签名与用于鉴定的样本不一致，但因原告并未举证证明上述印章以及签名均系伪造，故，本院对原告提出的《重庆建设工程施工合同（2009年版）》上“重庆澄江建设（集团）有限公司”的印章以及“张华荣”、“明兴国”签名均系伪造的主张不予采信，同时依法认定在重庆市南川区住房和城乡建设委员会备案的《重庆建设工程施工合同（2009年版）》系原告与被告于2014年6月26日签订,neg,11287.txt
原告以其提起的确权和给付之诉正在审理之中为由要求本案中止审理，于法无据，依法不予支持,neg,4572.txt
在随后闽中公司与吴东安签订的《工程项目施工内部承包合同》、《建筑工程施工安全合同》中约定建筑面积13334平方米、工程预算造价17107522元,neg,10790.txt
本院认为,neg,789.txt
1、即日起停止一切广丰建设相关合同工作内容，清退所有施工人员与设备，并与广丰建设签署解除合同的协议,neg,6353.txt
原告质证意见,neg,5486.txt
其后的10份进度款审批表均是依据2013年3月22日的《高鑫国际广场项目付款补充协议》的约定按月进度审批，自2013年3月1日至2013年12月25日，应支付的工程进度款合计为2378万元，共计应支付的涉案工程进度款为4938万元,neg,6770.txt
12.2012年3月27日，将乐县城乡规划建设局向时空公司颁发编号为350428201203270101号《建筑工程施工许可证》，载明,neg,10635.txt
2014年11月22日起为5.6%,neg,8617.txt
